idPessoaQueSegue,idPessoaQueESeguida,dataInicioQueSegue,dataFimQueSegue,grauAmizade
399,378,18/09/2020,,0
283,171,22/07/2022,,1
153,310,25/10/2024,,2
140,314,09/06/2023,13/11/2024,
258,269,05/09/2025,,
210,327,12/05/2023,19/12/2023,2
361,308,19/12/2023,,1
485,74,07/11/2023,,1
168,86,05/05/2023,,
32,237,03/05/2023,,2
140,86,08/09/2021,26/11/2021,0
109,231,29/07/2022,,0
21,265,08/08/2023,,
296,321,26/02/2023,26/08/2024,0
352,424,17/01/2025,03/03/2025,
333,203,30/05/2022,30/06/2023,2
413,154,27/10/2023,,
408,68,05/12/2021,31/03/2024,2
247,443,25/08/2024,,0
38,273,07/07/2020,30/04/2021,
291,342,11/10/2021,,0
208,15,15/10/2020,03/10/2024,1
394,472,27/04/2020,,1
204,19,10/08/2025,09/10/2025,2
162,440,04/02/2023,,
478,39,08/09/2025,17/09/2025,
313,58,05/02/2020,,0
224,325,08/05/2025,,
145,328,04/01/2021,,1
74,304,18/07/2025,27/07/2025,2
265,280,18/05/2023,,1
132,413,13/10/2021,,1
437,474,11/07/2024,,0
465,269,09/12/2021,,1
378,225,03/02/2023,22/07/2024,2
374,41,19/03/2024,06/05/2024,0
392,299,08/08/2025,,0
153,429,22/10/2022,,0
33,438,01/05/2020,,1
247,313,14/06/2024,15/09/2025,0
463,288,22/02/2023,,
366,479,14/10/2024,,0
333,308,28/05/2024,12/08/2024,1
485,334,24/06/2024,10/08/2025,
442,58,05/07/2024,,1
33,323,16/02/2024,,1
425,77,20/08/2025,08/09/2025,2
17,370,21/05/2025,13/10/2025,0
276,143,05/11/2021,08/10/2022,2
10,421,31/01/2022,,0
316,444,12/12/2023,,0
202,57,05/02/2025,,0
38,486,04/10/2022,,1
359,447,15/06/2024,08/09/2024,1
378,158,28/02/2025,,1
290,407,01/04/2021,14/11/2022,1
256,157,03/08/2024,,1
99,364,10/11/2020,22/07/2021,2
498,396,29/01/2025,,1
258,107,09/07/2023,,
290,72,27/07/2025,31/08/2025,2
147,482,29/07/2024,,0
325,422,10/05/2022,,1
318,196,22/11/2021,,2
459,209,21/08/2024,,
488,46,05/05/2024,07/07/2024,
180,433,22/07/2020,27/07/2021,1
284,435,19/12/2024,,
231,381,17/02/2025,,
404,263,08/05/2021,,1
103,424,25/06/2025,,
434,57,06/02/2022,09/06/2024,1
328,272,02/01/2024,,1
402,226,12/02/2025,,2
66,22,10/11/2020,,1
469,28,24/09/2021,,1
38,390,26/08/2024,,
58,419,04/02/2020,,1
69,132,17/02/2025,,2
326,211,10/04/2021,,
313,423,21/09/2025,,2
100,384,24/04/2021,14/04/2022,0
491,30,08/08/2024,,0
83,1,23/04/2021,,1
278,451,14/12/2023,,0
456,91,02/03/2023,,0
16,393,26/10/2020,13/12/2022,1
4,58,05/07/2023,,1
73,279,12/02/2025,21/05/2025,2
352,448,09/05/2020,,0
426,435,30/12/2024,25/01/2025,0
300,204,30/10/2020,,0
67,153,31/12/2020,,
244,87,09/12/2021,,0
377,358,03/08/2020,,1
459,354,18/03/2022,,2
234,236,10/06/2024,16/09/2024,1
79,278,15/02/2025,,1
361,43,08/07/2022,,2
472,134,02/04/2022,,1
12,184,16/12/2022,,1
315,212,19/11/2023,27/01/2025,2
158,287,17/03/2025,,0
371,213,23/04/2025,,0
101,318,09/11/2020,,0
474,396,27/06/2023,,2
329,397,31/05/2025,,0
434,145,14/08/2025,09/10/2025,1
266,232,04/07/2023,,0
357,223,23/05/2023,,1
4,87,23/10/2022,04/02/2023,2
43,177,06/01/2020,,2
194,356,14/08/2021,,
274,30,27/03/2023,,1
495,29,08/01/2020,,0
250,280,15/03/2022,,1
163,169,17/01/2023,,2
308,321,11/09/2024,,0
146,321,07/03/2025,08/05/2025,1
157,263,24/02/2025,21/06/2025,2
3,281,19/05/2024,28/07/2024,0
244,381,11/02/2020,12/12/2024,1
15,47,25/07/2020,10/06/2023,1
144,117,11/01/2023,,0
284,72,26/08/2021,,1
318,253,17/11/2020,,2
357,27,17/03/2024,13/12/2024,2
126,391,11/12/2020,,1
354,261,20/12/2022,,1
374,466,13/06/2021,,1
244,17,04/02/2025,,0
387,153,01/09/2025,,0
116,337,12/02/2021,23/11/2024,1
154,196,02/03/2023,06/08/2023,1
166,4,17/05/2021,,0
341,91,06/02/2022,,
115,133,18/11/2021,,0
342,460,18/03/2024,,0
75,398,27/04/2022,,0
240,429,11/03/2021,,
204,276,10/06/2022,,0
6,170,16/01/2023,,
279,293,31/03/2025,,0
319,230,22/01/2023,,1
162,61,20/02/2020,,2
11,25,09/04/2025,,0
90,179,04/09/2020,,2
441,99,19/11/2023,,
218,205,30/08/2020,26/08/2021,
167,234,26/10/2021,23/04/2025,1
182,180,12/12/2020,,1
229,273,25/12/2022,,2
58,89,14/01/2024,19/09/2025,0
158,167,19/01/2020,,0
464,437,05/05/2024,,
179,294,24/09/2021,26/06/2023,0
65,332,12/01/2021,22/03/2024,
302,360,30/06/2021,,0
261,363,10/01/2024,,
276,73,05/07/2023,,2
436,177,18/09/2025,20/09/2025,0
421,469,22/04/2025,20/08/2025,
223,324,07/10/2022,,2
476,100,19/06/2025,,0
313,232,28/02/2020,,2
27,262,24/11/2020,,0
21,460,04/10/2023,,2
122,194,17/09/2022,,2
325,258,02/06/2020,27/02/2025,0
215,10,25/08/2024,,0
72,170,15/03/2022,,1
5,153,20/04/2020,,1
256,54,01/10/2020,,
137,312,31/08/2024,27/04/2025,0
45,276,14/01/2025,,0
338,92,10/03/2020,06/01/2021,2
441,221,10/07/2021,,2
167,316,30/09/2025,,0
476,307,21/09/2022,19/06/2025,
173,221,09/06/2023,,
249,81,06/07/2025,25/09/2025,2
234,288,10/06/2022,,1
58,244,27/11/2021,,
113,488,18/02/2020,21/08/2022,1
114,301,11/07/2022,,
240,31,16/12/2022,,0
140,294,09/08/2024,14/01/2025,1
251,10,22/02/2025,,1
484,321,24/02/2021,04/04/2023,1
361,39,03/07/2023,,0
341,112,09/12/2023,,2
81,229,24/06/2024,,2
136,310,04/07/2025,06/09/2025,1
429,382,29/05/2023,,
456,392,28/05/2021,14/08/2023,
383,449,31/05/2025,,1
2,342,30/03/2024,18/01/2025,0
90,292,26/07/2020,,0
118,362,04/04/2020,09/05/2021,
495,500,14/04/2021,,2
487,480,16/09/2021,,
2,52,30/07/2020,27/10/2020,1
283,36,02/02/2025,,2
326,103,28/01/2020,01/06/2022,1
459,19,26/11/2021,07/08/2023,0
281,365,22/10/2024,,
448,149,21/07/2022,,0
217,73,01/08/2022,,2
485,221,31/05/2021,,1
221,401,27/03/2024,,
58,324,27/06/2022,28/07/2025,
118,282,22/11/2021,,1
131,399,10/10/2021,,0
7,204,01/07/2025,25/09/2025,0
64,387,02/11/2020,25/12/2021,1
489,118,17/04/2021,,
170,375,02/11/2023,,2
302,377,23/01/2021,,2
355,324,16/03/2022,02/08/2025,
433,426,30/09/2024,,2
389,326,19/08/2024,,0
339,362,07/03/2023,,1
293,461,07/07/2022,25/07/2025,1
413,334,20/03/2020,31/10/2022,0
143,188,30/12/2022,30/11/2024,0
353,261,17/07/2024,21/09/2024,
479,105,15/12/2021,,
323,320,06/05/2021,,2
408,36,16/10/2020,27/06/2023,0
234,211,05/01/2021,,0
232,7,19/07/2020,26/04/2024,1
354,382,25/06/2025,,1
462,389,05/01/2024,02/01/2025,
172,102,27/03/2021,,0
116,227,17/07/2024,,0
133,181,14/01/2020,03/02/2022,
304,425,27/09/2021,,2
191,119,21/09/2022,17/09/2023,0
100,395,22/01/2025,04/08/2025,0
359,246,17/12/2023,,1
179,146,26/06/2023,,0
451,265,19/08/2024,13/09/2025,
73,454,06/09/2021,,0
142,353,11/05/2024,,2
102,78,21/05/2024,16/06/2025,
339,500,22/03/2020,,1
249,186,29/04/2021,,0
498,291,17/06/2023,,2
218,393,22/12/2022,,0
313,489,04/08/2023,,2
279,393,28/04/2020,,0
139,233,19/06/2020,,1
326,173,04/09/2023,,2
96,419,26/05/2022,,0
238,142,13/10/2020,,
63,229,26/06/2023,15/06/2024,2
51,127,30/03/2025,04/05/2025,2
433,276,22/02/2024,,2
408,62,17/06/2020,,1
400,222,07/03/2024,,2
44,475,03/11/2023,,
237,124,27/02/2025,,0
35,295,21/04/2020,07/12/2022,2
402,241,23/10/2022,,0
191,456,09/01/2021,,1
341,497,28/04/2023,01/03/2024,
316,198,29/09/2024,,0
395,205,01/10/2024,,2
352,442,22/04/2022,23/06/2025,2
149,282,20/05/2022,,2
96,189,21/12/2022,,1
435,185,22/02/2021,,2
226,210,28/03/2021,12/11/2023,1
108,432,19/03/2022,,1
395,149,20/01/2021,,2
29,454,26/04/2020,03/04/2021,1
355,377,05/01/2022,,2
59,55,22/05/2024,,0
420,192,26/05/2022,23/07/2024,0
301,388,27/05/2021,,
339,468,06/07/2025,,
473,244,05/12/2020,,1
118,176,08/11/2021,,0
118,202,06/01/2023,,1
256,334,27/08/2021,,0
208,341,10/02/2020,,
468,258,30/10/2021,,1
54,370,12/03/2024,,0
89,480,29/06/2023,01/07/2023,2
100,201,01/08/2021,,2
434,469,06/11/2021,,
159,51,31/07/2023,25/01/2025,1
410,71,29/04/2023,,0
437,458,11/10/2022,,0
497,494,01/01/2023,27/04/2024,
128,347,03/06/2023,,1
23,310,20/05/2022,,0
480,381,28/06/2022,20/01/2023,2
53,324,10/08/2020,,0
338,125,08/05/2024,,1
174,349,02/03/2021,,2
463,206,01/04/2020,,1
106,169,16/09/2023,30/07/2025,2
306,57,05/09/2023,,2
5,247,03/11/2020,,2
261,352,15/10/2020,,1
19,287,04/10/2023,,0
144,69,04/10/2025,,2
443,186,01/07/2023,,2
165,288,21/07/2021,,1
204,115,15/09/2022,,0
371,259,03/12/2024,,1
370,38,06/03/2025,,1
500,295,01/02/2024,28/07/2024,0
307,118,09/11/2023,,0
323,388,04/03/2020,,2
194,315,31/03/2022,,1
16,346,10/12/2021,,0
159,167,29/12/2022,,
49,160,06/09/2025,08/10/2025,
316,58,18/02/2024,,0
163,478,12/11/2022,,0
231,112,22/02/2023,,
449,377,25/01/2025,,1
6,432,30/10/2023,14/04/2024,1
394,174,16/06/2024,05/01/2025,1
350,480,26/02/2021,,
201,86,26/01/2021,19/01/2025,2
219,444,27/11/2024,24/08/2025,1
186,393,26/10/2024,,1
20,444,11/02/2022,01/01/2023,2
205,165,05/02/2020,07/10/2021,0
358,216,22/09/2025,,1
8,442,10/07/2024,,0
418,304,30/10/2023,,0
442,119,25/07/2022,,2
221,115,30/08/2025,02/10/2025,2
306,223,16/07/2020,,0
320,109,21/06/2024,,2
158,422,04/10/2022,,1
330,129,02/04/2023,,0
308,465,30/12/2022,,
304,353,04/02/2022,,2
348,220,04/06/2025,10/08/2025,2
271,5,12/09/2021,,0
193,400,07/09/2020,,0
421,265,15/05/2020,,0
440,315,05/03/2020,,0
64,235,27/10/2022,,0
295,147,19/05/2021,02/12/2023,
230,422,12/09/2020,11/10/2020,0
35,271,16/06/2024,,1
405,11,26/02/2023,,1
276,201,03/11/2021,,2
211,228,18/04/2022,15/05/2025,0
449,268,04/08/2022,,2
389,69,14/07/2020,18/01/2021,1
126,269,06/07/2024,,2
140,128,30/01/2021,,2
409,499,05/03/2022,14/05/2024,2
215,23,15/05/2022,,0
116,31,02/06/2021,01/11/2024,2
222,200,29/07/2022,30/01/2025,2
90,444,12/11/2020,,2
90,63,05/05/2020,25/03/2022,
421,18,26/07/2025,,2
111,149,06/03/2024,,2
110,16,07/01/2020,22/09/2023,2
325,492,18/06/2025,,2
87,69,02/12/2023,,2
470,334,08/11/2023,,0
151,246,07/07/2022,,0
310,326,31/03/2020,,1
354,79,02/11/2020,,
352,298,17/08/2023,18/07/2025,2
73,285,18/12/2021,,
283,398,22/11/2023,,1
428,484,09/03/2021,02/05/2021,1
128,145,24/02/2020,,2
473,375,21/03/2021,,1
395,256,03/04/2020,24/07/2024,1
79,11,12/11/2024,,
93,99,12/02/2024,,0
43,499,23/02/2022,,
8,76,19/11/2022,,1
258,132,22/12/2024,,0
57,461,24/04/2025,,2
23,425,06/07/2021,,0
72,340,12/09/2023,,0
77,214,04/03/2021,,0
429,87,07/03/2021,20/10/2023,1
210,434,24/07/2024,,0
140,300,29/03/2025,27/06/2025,
227,261,22/02/2023,,0
210,178,12/10/2022,27/02/2023,0
404,138,19/03/2025,,2
468,315,20/06/2023,,1
51,289,25/12/2020,,2
500,152,27/01/2025,,1
190,11,25/04/2024,,0
33,150,19/12/2021,,0
393,202,29/07/2020,,0
204,355,28/07/2020,,0
105,339,15/03/2025,,0
457,123,17/02/2023,,2
143,202,12/12/2023,,1
150,458,12/04/2024,,
436,179,17/07/2020,10/05/2021,0
357,131,06/02/2022,26/09/2022,
221,70,08/05/2024,04/09/2025,2
24,129,09/06/2023,,0
62,396,18/02/2023,,0
313,225,08/06/2023,,0
107,29,16/08/2025,,1
145,406,10/09/2023,,1
102,195,25/02/2022,,1
66,453,24/07/2021,24/11/2024,1
279,376,06/04/2021,18/09/2023,0
355,243,08/04/2020,,
492,423,20/05/2023,,2
342,219,01/10/2021,11/05/2023,
92,475,10/08/2023,,0
58,88,16/03/2025,,1
428,467,18/03/2025,,1
66,15,15/03/2020,,1
216,293,22/08/2025,,1
477,471,06/03/2024,,0
23,57,14/10/2023,,2
118,21,02/01/2022,17/07/2022,0
457,185,04/02/2021,23/03/2024,0
241,109,25/02/2021,,0
436,7,23/08/2023,12/03/2025,
135,245,28/01/2022,,1
24,496,18/07/2024,,2
384,486,07/10/2022,,2
131,395,04/08/2024,,0
44,12,16/08/2020,,2
167,104,20/02/2024,,1
74,444,20/03/2021,,
70,10,21/09/2020,,2
442,389,20/05/2022,,2
203,220,17/06/2023,,2
267,63,09/08/2020,,2
36,247,30/01/2021,,0
467,468,26/05/2023,14/07/2025,0
23,404,01/08/2022,,
116,65,28/06/2021,,1
168,166,26/01/2024,,0
267,149,19/07/2025,,2
428,190,14/11/2021,,2
380,409,11/01/2021,15/11/2022,0
325,191,19/12/2024,,0
477,478,20/11/2020,05/09/2023,1
398,108,26/08/2022,21/01/2024,
444,284,29/01/2021,21/03/2022,1
139,217,21/09/2020,27/12/2021,2
429,46,28/01/2021,20/11/2024,1
237,123,21/12/2022,04/07/2024,0
179,7,24/08/2023,11/07/2025,0
97,328,19/09/2023,02/11/2023,2
349,465,30/08/2022,,2
53,157,15/02/2025,,0
360,173,29/06/2020,02/04/2022,
483,365,16/09/2021,,0
184,110,16/04/2023,,
166,450,03/10/2022,,1
311,204,04/10/2022,12/12/2022,
283,350,23/04/2020,,0
328,207,03/09/2023,01/09/2025,2
369,469,19/10/2023,,1
381,297,06/11/2024,18/06/2025,1
355,169,23/12/2023,18/03/2025,
216,423,15/02/2022,,1
209,180,27/05/2020,,
217,308,26/11/2024,,2
400,217,24/12/2021,27/04/2024,1
234,371,06/06/2024,,2
453,233,22/04/2021,,1
24,228,13/02/2025,,
199,94,22/01/2024,29/03/2024,0
295,364,08/04/2022,,2
6,411,15/07/2025,,2
82,187,26/05/2022,,0
406,43,19/11/2021,22/01/2024,
46,142,05/04/2024,,
144,247,10/06/2023,14/08/2025,
192,378,30/01/2025,,1
289,419,25/04/2023,,2
150,12,04/08/2020,22/10/2022,
435,147,31/05/2020,05/08/2024,0
413,275,02/09/2022,,1
109,431,07/01/2023,,0
127,309,06/12/2022,,0
350,461,19/09/2023,23/10/2024,1
281,423,24/09/2021,,0
43,442,02/09/2020,,0
361,324,20/02/2024,16/08/2024,1
26,99,11/03/2023,,0
435,60,08/11/2021,,0
249,477,12/03/2021,,0
492,478,26/03/2021,,2
33,372,25/08/2022,,2
182,387,09/11/2022,,
2,224,08/05/2023,,2
352,6,04/03/2023,,
259,78,21/04/2020,,0
405,58,12/11/2020,,
295,55,29/03/2020,07/10/2022,1
366,487,12/03/2023,,0
466,468,09/09/2025,,1
196,119,24/01/2025,,2
172,415,14/06/2020,,1
4,181,22/07/2022,,0
4,373,23/08/2025,04/10/2025,2
89,293,17/02/2020,,1
344,498,17/03/2021,,2
259,437,13/05/2020,,2
350,256,12/09/2020,,1
334,457,26/10/2021,,
271,319,22/09/2021,,
235,240,22/03/2024,,0
177,155,14/07/2022,,1
119,412,20/07/2020,,1
83,405,28/07/2024,,
99,249,06/07/2024,,
60,468,12/01/2023,15/06/2024,0
383,340,17/05/2025,06/07/2025,2
356,119,23/11/2020,,1
92,80,04/05/2020,,1
201,132,22/02/2025,,1
361,137,04/12/2020,,1
134,156,20/01/2021,13/06/2024,
229,359,27/05/2022,25/07/2024,2
383,117,02/11/2021,,0
291,82,06/12/2020,,0
432,436,27/02/2020,,0
359,252,10/05/2021,,
28,399,05/11/2024,,
194,323,22/03/2020,28/08/2024,1
114,256,02/08/2020,,2
358,337,14/11/2021,14/04/2022,2
31,139,01/05/2020,,0
273,351,09/04/2020,05/10/2023,
50,40,22/08/2025,,
11,24,09/10/2025,,1
295,82,16/03/2020,,1
176,459,13/08/2024,,1
447,207,31/01/2022,,2
20,9,15/02/2021,,0
382,178,26/12/2020,,0
142,477,04/11/2020,,1
259,245,16/02/2023,,2
436,408,04/07/2021,16/09/2022,1
342,352,15/11/2024,,2
274,284,21/08/2024,13/07/2025,2
488,372,07/11/2022,18/02/2025,0
184,383,16/03/2024,,1
51,478,13/11/2024,,1
139,500,25/03/2025,,
176,368,26/12/2023,11/04/2024,1
292,361,12/03/2024,,0
268,79,23/06/2024,,
75,331,07/10/2025,,2
219,402,23/09/2022,12/03/2023,1
126,425,12/12/2024,,0
149,412,14/05/2023,,
269,458,17/09/2022,,
234,269,15/08/2020,,1
430,124,19/12/2021,,2
409,272,12/09/2023,,2
115,482,26/11/2023,,1
98,163,31/01/2023,,0
34,76,09/09/2024,,0
182,44,01/01/2023,,0
236,443,24/06/2024,,2
112,43,31/08/2021,28/04/2024,
426,6,09/07/2022,10/02/2024,2
10,463,15/02/2020,,2
418,264,03/07/2024,,
382,249,20/04/2020,,2
463,185,25/08/2023,18/12/2024,1
48,289,17/10/2021,,2
493,133,04/10/2023,,2
136,178,19/06/2020,,2
135,19,11/09/2025,,1
151,196,12/02/2022,04/11/2024,0
25,232,10/04/2024,,2
281,452,21/12/2020,,1
349,121,19/05/2021,,
91,252,09/01/2021,,2
400,66,30/09/2020,,1
22,277,16/10/2021,,
246,467,04/12/2024,,
170,387,26/06/2022,18/05/2024,2
321,64,19/08/2020,13/07/2022,1
330,474,22/09/2023,,1
344,108,22/08/2020,,2
64,369,14/05/2025,,
247,12,20/03/2025,27/07/2025,1
474,394,08/08/2022,,2
149,292,19/09/2021,,2
271,304,05/01/2025,,
376,103,11/07/2022,,
354,217,28/05/2025,,2
304,105,26/12/2021,,2
58,138,01/03/2025,31/08/2025,2
352,140,21/08/2025,,2
241,1,14/07/2025,,2
44,148,11/07/2021,,1
260,147,25/06/2020,,2
266,444,07/07/2025,,0
456,253,28/05/2022,,1
224,422,10/08/2023,,0
83,416,29/04/2021,,1
133,427,02/04/2025,20/04/2025,0
420,270,20/07/2020,,2
229,271,21/04/2025,,
437,132,24/08/2024,,0
447,303,22/01/2023,,
473,232,18/01/2020,18/10/2022,0
212,248,03/04/2024,,1
126,46,24/07/2025,24/09/2025,0
324,469,05/07/2021,20/11/2022,0
323,354,10/06/2020,,1
435,403,07/05/2021,,1
275,452,08/06/2025,,2
99,443,28/12/2023,26/05/2024,
177,93,16/11/2021,09/04/2022,1
328,152,02/08/2020,18/07/2024,1
298,142,10/02/2025,,
63,329,19/05/2021,,0
84,333,09/05/2025,,0
375,398,14/06/2024,08/05/2025,1
318,241,27/02/2024,,1
259,426,14/08/2022,29/08/2022,
489,328,18/03/2024,,0
9,427,09/01/2021,06/09/2023,0
318,300,18/10/2020,,
246,34,19/02/2022,02/01/2024,
474,152,28/10/2021,,1
192,134,09/07/2022,,1
117,78,24/03/2025,,
344,120,17/06/2024,,2
326,85,25/05/2025,,
101,190,08/06/2022,20/09/2023,0
500,315,25/07/2024,,2
439,437,23/07/2022,,0
51,310,16/02/2025,,1
160,117,14/09/2025,,0
385,356,06/09/2022,,1
409,459,23/04/2025,08/09/2025,2
165,302,18/07/2021,26/03/2023,0
356,431,08/04/2024,,0
408,435,05/06/2023,,2
150,465,18/01/2022,,2
182,201,30/05/2020,,0
248,156,05/08/2025,,
261,285,02/12/2023,,0
435,2,15/10/2022,31/10/2022,2
193,189,25/06/2020,,0
20,445,02/09/2022,11/11/2022,1
227,18,09/07/2023,14/10/2025,0
432,134,12/03/2024,,
156,440,25/04/2022,,2
93,46,12/04/2022,17/10/2024,1
78,105,08/12/2024,09/02/2025,
494,127,19/08/2024,,0
94,370,25/09/2025,,
182,224,30/05/2021,27/12/2021,2
233,458,17/10/2020,,0
7,213,21/06/2021,,1
472,469,24/09/2023,,0
23,372,22/12/2022,01/05/2024,2
30,165,20/02/2020,22/05/2020,
79,159,30/08/2024,,2
179,77,02/03/2021,,2
453,147,01/01/2025,,1
119,222,09/05/2020,,0
167,90,26/05/2022,22/09/2023,0
126,477,30/12/2022,,2
480,410,05/05/2023,,
119,154,20/03/2024,,1
103,65,04/02/2020,16/09/2022,2
56,451,06/08/2022,07/09/2025,2
105,162,01/12/2023,,1
175,39,03/08/2024,,2
165,28,08/03/2023,,2
392,410,19/06/2021,02/04/2024,0
214,357,09/04/2023,12/01/2024,2
140,41,10/07/2020,,1
373,189,31/07/2024,,1
324,294,28/08/2025,,
246,304,02/03/2020,,0
279,84,30/10/2022,,2
152,114,02/08/2021,,0
50,306,22/01/2022,,
368,254,05/08/2021,,1
402,355,21/10/2023,27/10/2024,1
13,93,23/02/2023,,
130,202,27/09/2025,,0
150,359,05/11/2020,,
385,37,01/11/2022,03/06/2023,2
18,39,05/08/2022,24/12/2023,2
146,192,06/11/2021,30/05/2022,
330,155,23/05/2023,04/11/2023,
103,385,21/11/2021,,0
487,133,20/02/2022,,0
142,2,11/10/2023,,0
402,198,07/05/2022,,0
207,443,18/07/2024,,1
341,119,02/01/2024,01/12/2024,2
193,456,23/11/2022,08/04/2024,1
477,371,10/10/2022,,
273,423,15/08/2023,,0
399,361,11/01/2021,09/05/2025,2
45,449,15/01/2020,,1
493,204,09/04/2025,,
59,276,07/10/2023,30/05/2025,1
264,27,18/04/2020,,0
143,239,01/03/2025,28/04/2025,1
390,48,04/12/2020,19/05/2021,
337,232,18/08/2021,,1
4,378,09/04/2021,,0
282,160,24/12/2022,,2
188,81,19/06/2022,,
162,97,22/03/2024,,0
461,238,28/05/2025,25/06/2025,
264,96,14/04/2024,28/05/2024,1
396,468,14/07/2024,,2
475,469,25/06/2024,,1
231,439,29/04/2025,,
389,45,16/06/2025,,1
237,328,01/02/2022,,0
406,64,01/09/2022,17/03/2024,
415,88,08/06/2020,,0
87,417,25/06/2024,30/08/2025,0
408,247,01/09/2024,,1
244,168,24/09/2023,,2
325,130,16/10/2021,,1
499,131,14/01/2024,,0
426,413,22/07/2023,,2
171,476,04/10/2020,,1
268,398,24/12/2020,,1
398,389,14/03/2021,,0
304,368,14/03/2023,,1
90,187,15/05/2022,,1
264,99,17/12/2024,20/06/2025,0
407,491,29/01/2022,,2
219,52,21/01/2020,18/10/2024,2
124,206,30/09/2020,,1
200,25,06/12/2023,,0
410,45,11/04/2020,31/05/2020,0
384,297,10/02/2025,21/06/2025,1
111,440,12/11/2020,11/03/2022,0
381,4,27/09/2023,,0
325,401,29/05/2024,,0
12,162,29/08/2023,,2
446,42,16/09/2022,13/08/2024,2
114,332,20/09/2023,17/04/2025,1
264,136,31/01/2024,01/07/2025,1
252,19,23/05/2020,,0
294,391,07/06/2023,,0
8,229,11/08/2022,,0
377,223,25/06/2023,,0
45,149,24/06/2025,,0
176,279,24/01/2020,,2
432,68,02/06/2022,,
403,487,06/01/2020,20/04/2020,2
180,203,18/02/2024,,0
351,363,21/01/2024,15/08/2025,2
26,233,15/12/2024,09/08/2025,1
399,117,08/02/2024,,0
131,497,14/04/2023,,1
192,438,17/08/2025,,
162,407,07/10/2023,,
273,288,13/05/2022,,0
392,434,07/11/2023,,2
90,496,08/07/2022,03/05/2023,2
429,33,15/09/2024,,0
104,448,01/10/2020,,2
303,78,08/07/2022,,
390,174,13/12/2022,07/10/2024,0
478,46,06/02/2021,,0
481,101,25/09/2020,24/12/2024,2
409,103,10/07/2021,,0
150,120,26/05/2023,,0
59,85,12/10/2020,,2
112,156,30/05/2024,,0
30,259,10/03/2023,,1
3,359,12/06/2025,,0
294,72,17/04/2021,,0
24,210,22/06/2023,13/05/2025,1
76,442,25/06/2021,14/06/2025,
206,480,24/08/2024,,0
263,38,17/01/2024,,2
468,197,04/04/2023,,0
27,343,12/03/2023,06/06/2023,1
264,301,25/06/2022,02/06/2023,1
355,35,19/02/2024,,
241,265,12/12/2022,28/11/2023,0
349,43,27/05/2025,,2
458,393,02/01/2020,03/07/2020,0
64,465,19/02/2021,,2
107,236,10/12/2024,,2
421,485,04/12/2023,,1
429,77,18/02/2023,,1
478,400,20/09/2024,,0
132,223,25/12/2023,,0
59,426,01/03/2021,,0
440,292,18/02/2024,,1
433,222,24/02/2024,,0
304,221,22/10/2023,,2
220,94,01/10/2022,,2
379,124,03/03/2021,,2
36,473,17/12/2020,,2
455,315,25/06/2020,27/06/2024,0
103,426,30/06/2025,01/09/2025,0
493,395,03/06/2023,,2
281,334,05/05/2021,,
311,48,12/07/2023,,
96,435,16/03/2020,,
189,298,25/02/2021,,
185,397,26/11/2022,,1
130,3,11/02/2021,,
311,419,19/03/2020,,0
340,97,30/09/2024,02/03/2025,0
250,214,12/02/2024,,
481,132,28/11/2020,,2
358,476,09/08/2025,,1
62,312,29/01/2024,,1
447,119,09/11/2023,,1
382,106,29/07/2021,,1
57,477,28/07/2022,,1
303,399,26/02/2024,14/05/2025,2
396,142,29/05/2025,,
341,57,14/05/2024,,0
460,391,30/08/2024,20/04/2025,0
214,11,15/09/2025,,
123,139,28/07/2024,,2
480,348,19/08/2021,,0
10,116,03/11/2021,,2
242,254,06/02/2024,21/05/2024,
246,32,10/10/2020,19/08/2025,2
192,184,09/09/2020,,0
191,27,28/09/2024,,2
420,366,23/11/2024,,0
354,252,04/09/2021,08/09/2024,0
182,60,29/01/2025,,
202,398,03/08/2020,,2
267,39,09/08/2020,,
269,112,08/10/2023,,1
223,464,24/12/2020,,
194,115,25/07/2023,24/02/2025,0
332,426,08/03/2023,,2
248,314,09/02/2022,20/09/2025,2
298,331,13/08/2022,09/10/2024,2
340,334,01/04/2022,14/12/2023,0
375,363,02/01/2023,,2
166,351,07/02/2022,30/06/2025,2
78,289,06/08/2022,,2
410,63,05/03/2025,02/09/2025,0
497,481,12/02/2022,,2
323,318,31/07/2022,,1
439,492,07/12/2023,,
4,193,14/11/2021,,0
100,46,30/09/2021,,
239,478,26/09/2020,30/03/2022,1
213,82,19/11/2023,,2
264,342,16/04/2021,,1
27,99,29/01/2022,,2
185,440,09/11/2020,21/07/2025,2
311,249,14/07/2021,,0
62,185,05/09/2020,,0
36,471,28/02/2020,23/09/2024,2
204,456,06/08/2025,,0
288,201,06/03/2025,,
39,283,08/02/2025,21/04/2025,0
471,314,01/06/2022,,
310,231,18/10/2021,,1
150,27,06/10/2021,23/01/2022,0
170,256,07/03/2022,,2
90,159,01/07/2023,,0
23,376,08/08/2022,,2
485,186,09/10/2023,,2
246,416,30/12/2021,,1
185,116,09/03/2024,,0
371,356,10/07/2020,05/04/2025,
126,368,30/10/2024,20/09/2025,
473,341,26/08/2023,,1
289,460,04/04/2020,08/01/2023,
53,266,30/05/2020,,0
490,469,11/09/2024,,0
79,447,29/12/2020,,1
181,445,19/12/2021,,2
211,17,19/06/2021,,
350,329,07/01/2023,17/06/2024,
52,191,05/10/2021,,1
